id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor,subway_distance,cluster
1782,3,13372232.0,59.0,10.9,30.9,3,2,2.8,1,0,2,2,0,1,4,1,4043,1,55.847407,37.627831,2,2020,7,24,False,True,True,0,False,4,0.12252914010635103,0.4044816810244682,29.5,1,0.125,0.010764990013928569,1
18358,4,15839000.0,72.4,18.0,34.1,6,2,2.9,2,0,1,0,1,0,4,1,7340,1,55.693206,37.470383,7,2017,2,24,True,True,True,0,False,0,0.11686672905516438,-1.934364690438432,36.2,2,0.25,0.013410895756811963,2
19502,2,11100000.0,39.0,9.0,18.0,4,1,2.8,0,1,1,0,0,1,3,1,1263,0,55.675976,37.542285,6,1982,0,9,False,True,True,1,True,0,0.06963739068057517,-2.5759015609324964,39.0,1,0.4444444444444444,0.013421453013739008,2
11559,3,6166100.0,39.4,5.9,23.4,13,2,2.65,1,0,0,1,0,0,4,1,7411,1,55.617017,37.413718,11,2021,3,16,False,True,True,1,False,4,0.20343299738139456,-2.1880596111034487,19.7,1,0.8125,0.011748021663241164,3
12081,1,7100000.0,34.0,9.0,15.0,19,1,2.8,1,0,1,0,0,1,4,2,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.17855318355344205,1.1251123766548923,34.0,1,0.8636363636363636,0.006668876142200186,0
15438,4,29500000.0,52.9,18.0,20.0,7,1,3.1,0,1,0,1,1,0,0,2,5400,0,55.722142000000005,37.618569,0,2013,0,14,True,True,True,2,True,0,0.040952428219583996,1.8841384238187016,52.9,1,0.5,0.008407682498760219,2
7016,3,14590492.0,79.4,9.7,47.1,18,3,2.8,0,2,1,1,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.12194966633439598,-0.16853475025294426,26.46666666666667,2,0.75,0.002108078271797773,1
1753,4,12390000.0,64.0,8.0,46.0,9,3,2.8,0,1,1,1,1,0,4,1,3832,0,55.894651,37.575199,2,1997,4,16,True,True,True,3,False,0,0.15994668628735154,-0.027585176496783992,21.333333333333332,1,0.5625,0.012267004605857543,1
7785,4,55000000.0,129.0,10.7,30.9,7,3,2.8,0,0,1,1,0,0,0,1,2605,0,55.74599,37.57068,7,1955,0,12,False,True,False,3,True,0,0.014344075555458148,-0.6720587563024816,43.0,0,0.5833333333333334,0.005704778698601864,2
1882,3,8806170.0,52.7,11.3,27.8,4,2,2.65,1,0,0,1,0,0,4,1,9704,1,55.882151,37.638108,2,2021,2,33,False,True,True,1,True,0,0.15857026965339976,0.37783089910243717,26.35,1,0.12121212121212122,0.023735232566792844,1
11455,3,10470088.0,56.17,10.7,28.2,11,2,2.95,1,1,1,1,0,0,4,1,767,1,55.699543000000006,37.462415,7,2022,7,30,False,True,True,0,False,4,0.12237405402668794,-1.862750024814362,28.085,2,0.36666666666666664,0.023131071613743497,2
15915,4,5110375.0,35.5,9.4,18.3,4,1,2.8,1,0,2,2,0,0,4,2,5448,0,55.704697,37.945466,4,2021,7,17,False,True,True,3,False,4,0.3670889125200426,1.6527979566018036,35.5,1,0.23529411764705882,0.01909753295585817,5
2132,0,16500000.0,79.8,12.0,54.0,14,3,2.64,0,0,1,0,1,0,1,1,5205,0,55.85858399999999,37.659838,2,2003,3,22,False,True,False,3,True,0,0.1475382660409081,0.574926987920297,26.599999999999998,0,0.6363636363636364,0.007899525302187318,1
9462,4,36600000.0,138.6,10.7,30.9,15,4,3.0,0,3,2,2,0,0,4,1,7276,0,55.716022,37.64648,5,2018,7,16,False,True,True,0,True,4,0.06944654888284657,1.844078644145678,34.65,3,0.9375,0.014071008634783907,4
1218,4,10650000.0,53.1,10.7,30.9,8,2,2.8,0,0,1,0,0,0,4,1,4444,1,55.86155,37.549812,1,2019,2,8,True,True,True,0,False,4,0.1302395901750719,-0.2308430678242985,26.55,0,1.0,0.0037667816501652696,1
7539,1,9000000.0,60.0,20.0,25.0,4,1,3.4,1,0,1,0,0,1,2,2,2004,0,55.622263,37.666144,5,2013,7,6,False,True,True,3,False,4,0.14193226120312818,2.4859345826693233,60.0,1,0.6666666666666666,0.0033684276747459577,4
4496,0,6200000.0,42.0,9.0,21.1,5,1,2.8,0,0,2,2,0,0,4,0,34,2,55.534204,37.519342,6,1996,7,9,False,False,False,3,False,4,0.20942083178318957,-2.8496773531575417,42.0,0,0.5555555555555556,0.005191857085858301,8
16268,4,45710550.0,140.0,10.7,30.9,2,3,2.8,0,0,2,2,0,0,3,1,3372,0,55.696534,37.499408,7,1996,2,19,True,True,True,0,True,0,0.08884862802461486,-2.01561643512473,46.666666666666664,0,0.10526315789473684,0.0013961446916449928,2
8920,3,28058444.0,130.23,19.3,65.8,21,4,3.3,1,1,2,2,1,2,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.15186157870837516,-1.6880076344203008,32.5575,2,0.7777777777777778,0.02191445908527064,9
21842,4,7170000.0,36.2,7.20076714115581,19.50868480108206,16,1,2.64,1,0,2,2,1,0,2,1,4698,0,55.618695,37.262145,11,2016,2,17,False,True,True,3,False,1,0.3380187703611541,-1.9213137188006266,36.2,1,0.9411764705882353,0.07413110042350658,3
16197,4,9700000.0,53.7,10.7,30.9,8,2,2.8,0,2,2,2,1,0,0,1,5638,0,55.643053,37.391107,7,2017,2,16,False,True,True,0,False,3,0.20962997797187127,-2.0236078795279715,26.85,2,0.5,0.0062504286252970855,3
13386,2,12500000.0,63.0,8.0,42.0,6,3,2.7,0,1,1,1,0,1,1,1,7088,0,55.669554000000005,37.588871000000005,6,1977,7,15,False,True,True,1,True,4,0.06586540120410156,3.000529438094377,21.0,1,0.4,0.017986132352450862,2
19711,3,6336540.0,42.3,16.1,15.1,3,1,2.66,0,1,1,0,0,0,4,1,3254,1,55.967859,37.152488,9,2020,3,17,False,True,True,1,False,1,0.48658652847596756,-1.0712369404548916,42.3,1,0.17647058823529413,0.23068130878985402,6
5845,3,11320800.0,53.4,17.5,24.5,2,2,2.8,0,1,1,1,0,0,4,1,5841,1,55.719896,37.692663,4,2021,7,30,False,True,True,0,False,4,0.11402603938382275,1.701570238971761,26.7,1,0.06666666666666667,0.005379217879950049,4
15460,3,7922800.0,68.3,11.4,28.1,9,2,2.65,0,2,0,1,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,34.15,2,1.0,0.01774209911481798,4
11868,3,28866084.0,101.47,20.7,54.2,3,3,3.0,1,1,2,2,0,1,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.08089806225022642,1.8250938057504833,33.82333333333333,2,0.17647058823529413,0.007020715419383743,4
11526,4,13104000.0,59.0,10.7,30.9,4,2,2.8,0,0,1,1,0,1,0,1,1274,1,55.847973,37.628882,2,2020,7,24,False,True,True,0,False,4,0.12346531891366967,0.41050321548665314,29.5,0,0.16666666666666666,0.009906667098478332,1
6590,3,10514840.0,55.93,13.0,30.2,2,2,3.1,0,1,2,2,0,0,4,1,3029,1,55.790195,37.472261,8,2021,2,25,True,True,True,0,False,0,0.12081557355222948,-1.0941553917067575,27.965,1,0.08,0.020133205060299485,9
15679,4,32000000.0,76.0,11.8,35.5,1,2,3.0,0,1,2,2,0,0,0,2,75,0,55.763518000000005,37.590228,0,1981,0,7,False,True,False,3,False,0,0.030650526087315985,0.3537328512949185,38.0,1,0.14285714285714285,0.008623798930857433,1
4364,4,23900000.0,73.5,15.0,51.1,5,3,2.8,1,0,1,0,1,0,3,1,7327,0,55.706721,37.577166,6,2013,7,9,False,True,False,3,False,4,0.028150510580372292,-3.054642861301859,24.5,1,0.5555555555555556,0.008635855313749212,2
14748,1,5500000.0,37.0,7.359900116650965,19.93981595690708,7,1,2.64,1,0,2,2,0,1,2,1,9199,0,55.880722,37.55372,1,1993,2,14,True,True,True,3,True,0,0.14823535600811621,-0.17555915314528392,37.0,1,0.5,0.01663002357183853,1
20704,4,16980000.0,53.1,7.5,34.0,2,3,3.0,0,1,0,1,0,0,1,1,8312,0,55.714338,37.596085,5,1950,0,5,True,False,False,1,False,0,0.026242617767942397,2.46290400462132,17.7,1,0.4,0.011990132151062562,2
6343,3,8233253.0,63.2,16.3,29.0,3,2,2.89,1,1,1,0,0,1,4,1,1602,1,55.56486700000001,37.502112,11,2021,2,14,False,True,True,0,False,4,0.18673890634112192,-2.713638362028696,31.6,2,0.21428571428571427,0.030152894272367753,8
1514,3,12369297.0,60.2,14.1,31.6,23,2,2.8,0,2,0,1,0,0,4,1,4108,1,55.839957,37.49524,1,2021,7,24,True,True,True,1,False,4,0.13484702435538978,-0.6759982933957143,30.1,2,0.9583333333333334,0.008541443027970217,9
6485,4,8579000.0,37.3,7.419574982461648,20.10149014034146,2,1,3.1,2,0,2,2,0,0,0,2,4806,0,55.780709,37.469826,8,2011,2,32,False,True,True,0,False,0,0.11901047829973127,-1.1744519943350347,37.3,2,0.0625,0.016128724593100875,9
9753,1,6950000.0,38.1,8.1,19.0,2,1,2.8,1,0,2,2,1,0,4,1,3542,0,55.608729,37.603927,5,1981,3,16,True,False,False,3,False,0,0.12836043889885962,2.951002449235389,38.1,1,0.125,0.0037013470520920293,8
16452,4,9200000.0,53.5,9.3,32.1,1,2,2.8,0,1,0,1,0,0,1,1,6870,0,55.818048,37.513134,1,1998,2,17,True,True,True,3,True,0,0.10656063392770901,-0.6736441705644137,26.75,1,0.058823529411764705,0.013127919103950414,9
3077,4,70000000.0,117.0,12.0,83.0,4,3,2.8,0,2,2,2,0,0,4,1,5400,0,55.722142000000005,37.618569,0,2013,0,14,True,True,True,2,True,0,0.040952428219583996,1.8841384238187016,39.0,2,0.2857142857142857,0.008407682498760219,2
17521,3,6526682.0,43.7,17.2,18.0,17,1,2.7,1,0,1,0,0,0,4,1,5357,1,55.707649,37.937184,4,2020,2,22,True,True,True,1,True,0,0.35860008951356054,1.6464853007889433,43.7,1,0.7727272727272727,0.011519073617267919,5
20353,4,4900000.0,33.0,7.0,19.0,1,1,2.64,0,1,1,0,0,0,1,1,2426,0,55.873622,37.711949,2,1976,3,9,True,True,False,1,True,0,0.19181937671543461,0.7613668481152055,33.0,1,0.1111111111111111,0.045074146525473195,0
13412,2,8500000.0,44.0,7.3,27.7,8,2,2.8,0,1,1,0,0,0,1,1,6298,0,55.623585,37.503388,6,2013,7,9,False,True,False,3,False,4,0.1347995308708805,-2.540612075125708,22.0,1,0.8888888888888888,0.006578036865203012,8
16759,1,8000000.0,33.0,6.564235239175185,17.784160177781988,2,1,2.64,1,0,1,0,0,0,1,1,9195,0,55.797918,37.730401,3,1968,3,9,False,True,False,1,True,0,0.16348096496263598,1.174178594448991,33.0,1,0.2222222222222222,0.015386309661514982,0
909,4,5118210.0,33.0,6.564235239175185,17.784160177781988,7,1,2.8,0,0,2,2,0,0,4,0,3351,1,55.785807,37.481648,8,2020,7,23,False,True,True,0,False,4,0.11046238970707631,-1.0904635365150397,33.0,0,0.30434782608695654,0.012318342136827226,9
4661,3,55782885.0,120.5,10.7,30.9,17,3,2.8,0,0,2,2,0,0,4,1,2434,1,55.662136,37.512559,6,2019,7,17,False,True,True,0,False,4,0.098847925602124,-2.396104104040216,40.166666666666664,0,1.0,0.016338352946372012,2
10317,3,10369980.0,47.7,19.6,13.7,25,1,2.8,1,0,0,1,0,0,4,1,6796,1,55.719896,37.692663,4,2021,7,30,False,True,True,0,False,4,0.11402603938382275,1.701570238971761,47.7,1,0.8333333333333334,0.005379217879950049,4
6263,1,6550000.0,37.6,9.0,19.0,2,1,2.8,1,0,2,2,1,0,1,1,2122,0,55.63656999999999,37.321461,11,2016,3,17,True,True,True,1,True,0,0.2761946874511717,-1.934276093870119,37.6,1,0.11764705882352941,0.013505555190362862,3
13750,3,80727722.0,175.9,10.7,30.9,23,4,2.8,0,0,2,2,0,0,4,1,2640,1,55.734385,37.525342,7,2022,2,32,False,True,False,1,False,4,0.05426992958486908,-1.5778014590779732,43.975,0,0.71875,0.00736901547019691,2
20192,4,16350000.0,71.6,8.2,30.3,5,2,2.7,0,1,0,1,2,0,0,2,1992,0,55.895525,37.390128,8,2007,2,12,False,True,True,0,False,0,0.24849020006387418,-0.8672232897030759,35.8,1,0.4166666666666667,0.05305742746308064,9
4449,4,32382000.0,120.7,12.0,60.0,8,3,2.8,1,2,1,1,1,1,2,1,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.060820883266010824,-2.653479073015476,40.233333333333334,3,0.4,0.0113413735058841,2
6907,1,11500000.0,52.0,12.0,32.0,8,2,2.6,0,1,1,0,0,1,2,1,1786,0,55.776618000000006,37.551654,1,1977,4,16,False,True,True,3,False,0,0.05033121473711596,-0.5889070084048559,26.0,1,0.5,0.005612703448432304,1
2933,4,11123280.0,66.21,12.0,33.1,2,2,2.8,0,1,1,0,0,1,4,1,936,1,55.715824,37.388879,7,2020,2,10,False,True,True,0,False,4,0.1916697947370995,-1.6697797392294866,33.105,1,0.2,0.037461751387249255,9
19870,3,5941511.0,38.95,10.0,20.5,6,2,2.8,1,0,0,1,0,1,4,1,5882,1,55.500392000000005,37.521677,11,2020,2,14,False,True,True,1,False,4,0.24142717787765025,-2.899264881594623,19.475,1,0.42857142857142855,0.038064429497883585,8
3672,1,6500000.0,30.2,6.0,18.2,3,1,2.65,1,0,1,0,1,0,1,2,5949,0,55.801642,37.725191,3,1972,0,9,False,True,False,1,True,0,0.16020663066234153,1.1401688025404055,30.2,1,0.3333333333333333,0.011417760069297433,0
395,4,9100000.0,42.9,14.0,17.0,21,1,2.65,1,0,1,0,1,0,3,1,9468,0,55.638536,37.332151,11,2014,2,25,False,True,True,1,True,1,0.2655114024631453,-1.9416696320422173,42.9,1,0.84,0.005290547892233808,3
14057,3,7854064.0,59.2,7.5,39.8,21,3,2.7,0,1,1,1,0,0,4,1,5357,1,55.707649,37.937184,4,2020,2,22,True,True,True,1,True,0,0.35860008951356054,1.6464853007889433,19.733333333333334,1,0.9545454545454546,0.011519073617267919,5
15735,4,79000000.0,160.0,10.7,30.9,13,4,2.8,3,0,1,0,0,0,2,2,6451,0,55.798480000000005,37.520671,1,2006,5,57,True,True,True,0,True,0,0.08679548619591902,-0.7464853703339823,40.0,3,0.22807017543859648,0.008524789792126187,1
17174,4,13900000.0,38.0,10.0,17.0,11,1,2.8,1,0,0,1,1,0,0,1,6178,1,55.785169,37.564033,1,2019,2,19,True,True,True,0,True,0,0.0527561195540139,-0.29974403064618105,38.0,1,0.5789473684210527,0.007545001656727904,1
12552,4,130001970.0,222.0,25.0,113.0,12,5,2.8,3,0,0,1,0,0,3,1,6451,0,55.798480000000005,37.520671,1,2006,5,57,True,True,True,0,True,0,0.08679548619591902,-0.7464853703339823,44.4,3,0.21052631578947367,0.008524789792126187,1
209,3,6220500.0,42.9,16.0,15.3,3,1,2.65,0,1,1,0,1,0,4,1,5176,1,55.663299,37.515335,6,2021,3,15,False,True,True,1,False,4,0.09611849577984359,-2.409117424798261,42.9,1,0.2,0.01666162735149316,2
11518,1,10200000.0,53.5,9.2,32.1,4,2,2.8,0,1,0,1,1,0,1,2,319,0,55.852996,37.34558,8,1992,3,17,False,True,True,1,True,0,0.26220002130984077,-1.1030022207269594,26.75,1,0.23529411764705882,0.009418535767304847,9
874,1,85500000.0,168.0,10.7,30.9,20,4,3.3,2,2,0,1,0,3,0,2,1628,0,55.793348,37.448581,8,2011,2,32,True,True,True,0,False,0,0.14352945385624058,-1.1503598272296733,42.0,4,0.625,0.021759201846576228,9
7093,3,24180400.0,99.1,19.9,49.5,2,1,3.1,2,0,1,1,0,1,4,1,5839,1,55.790671,37.550136,1,2019,2,15,False,True,True,3,True,4,0.06319979686754044,-0.4851846660370829,99.1,2,0.13333333333333333,0.007054922891141153,1
6209,3,5586465.0,40.8,20.5,11.7,2,1,2.89,1,0,1,0,0,0,4,1,654,1,55.567774,37.496183,11,2021,2,16,False,True,True,0,False,4,0.18667140454819767,-2.678270788801923,40.8,1,0.125,0.028938281998071743,8
19204,3,5230547.0,27.93,5.555730006974634,19.6,7,1,2.8,1,0,1,0,1,0,4,1,4571,1,55.666858,37.759866,4,2021,2,22,False,True,True,0,False,4,0.19262241040163713,1.9310806469652941,27.93,1,0.3181818181818182,0.009148755106574766,4
6615,1,14750000.0,70.0,10.7,30.9,10,3,3.0,1,0,2,2,0,0,2,2,4153,0,55.779221,37.47616,8,1969,3,16,False,True,False,1,True,0,0.11259816829837865,-1.1649260799351597,23.333333333333332,1,0.625,0.009863307812290634,9
6419,2,10990000.0,62.7,11.0,37.0,14,2,2.8,0,1,1,0,0,1,1,2,4319,0,55.636646,37.331216,11,2015,2,20,False,True,True,3,True,1,0.26707161371939464,-1.9469964291259345,31.35,1,0.7,0.0044360761941170885,3
2233,1,3500000.0,75.0,12.0,41.0,2,3,2.8,0,1,2,2,1,0,4,1,9053,1,55.50625,37.569557,11,2013,7,5,False,False,False,3,False,4,0.2287362136493901,-3.0976256853122446,25.0,1,0.4,0.04444248360521487,8
10031,1,13000000.0,79.6,9.3,48.2,12,3,2.8,1,0,1,0,0,1,2,1,1767,0,55.699487,37.733904,4,1974,0,14,False,True,True,1,True,0,0.15827508588877284,1.7955758730402793,26.53333333333333,1,0.8571428571428571,0.009204172151806498,4
3454,4,125000000.0,170.0,20.0,108.0,9,3,2.8,3,0,1,1,0,0,4,2,2505,0,55.77713000000001,37.588224,0,2000,2,16,False,True,True,0,True,4,0.043231585031796686,0.20058091702413533,56.666666666666664,3,0.5625,0.0038930548416332717,1
13246,2,11500000.0,75.0,8.0,50.0,2,3,2.8,0,1,1,1,0,0,0,1,8158,0,55.802249,37.794028,3,1959,7,8,False,True,False,3,True,0,0.22478632134816362,1.265880104251442,25.0,1,0.25,0.008487637185927072,0
10332,2,6600000.0,38.9,7.9,19.2,7,1,2.64,1,0,2,2,0,0,1,1,2433,0,55.669062,37.767286,4,1999,3,17,False,True,True,1,True,0,0.19884406550667882,1.907550768888072,38.9,1,0.4117647058823529,0.008688891759024906,4
14222,0,7500000.0,40.0,6.5,24.0,10,2,2.6,0,1,1,0,1,0,2,1,3714,0,55.76487,37.728245,3,1965,4,12,False,True,True,1,True,0,0.1516525190848685,1.370956920805801,20.0,1,0.8333333333333334,0.014436063348436308,0
3720,3,10935509.0,59.76,13.2,30.0,4,2,3.0,1,1,2,2,0,1,4,1,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.17855318355344205,1.1251123766548923,29.88,2,0.18181818181818182,0.006668876142200186,0
7006,3,13777236.0,43.5,16.1,14.3,13,1,2.8,1,0,2,2,0,0,4,1,1168,1,55.788353,37.567922,1,2019,7,15,True,True,False,0,False,4,0.05484778383575935,-0.21475673679125268,43.5,1,0.8666666666666667,0.010013016178957695,1
3129,4,110000000.0,130.0,20.0,90.0,7,3,2.8,2,0,1,1,0,2,3,2,6177,0,55.74226,37.634335,0,2011,2,10,True,True,True,0,True,0,0.055235248927859554,1.434687111502663,43.333333333333336,2,0.7,0.004894366659742476,1
13844,3,38750236.0,102.0,10.7,65.0,5,1,3.45,0,0,2,2,0,0,4,1,7652,1,55.709525,37.51026,7,2021,7,13,False,True,True,0,False,4,0.07380089004996222,-1.9198444978954925,102.0,0,0.38461538461538464,0.00595031301697445,2
9835,4,6800000.0,38.0,7.0,23.0,3,2,2.8,0,0,2,2,1,0,4,1,8861,0,55.710966000000006,37.761824,4,1965,3,9,False,True,False,3,False,0,0.18376105166739515,1.700672616709672,19.0,0,0.3333333333333333,0.006561412347971662,0
1024,4,8300000.0,47.3,10.7,30.9,3,2,2.8,0,0,2,2,0,0,4,0,8196,0,55.828516,37.428603,8,1973,4,14,False,True,True,3,False,4,0.17774283034415664,-1.0151975181066575,23.65,0,0.21428571428571427,0.00839575279530789,9
19453,4,13200000.0,42.3,20.0,15.0,6,2,2.8,1,0,1,0,0,0,3,2,1152,0,55.649362,37.497773,6,2018,2,7,True,True,True,1,False,4,0.11828395085651844,-2.377511223937663,21.15,1,0.8571428571428571,0.020372677119120313,2
21476,0,4087200.0,39.3,7.817407421199538,30.9,1,1,2.8,0,0,2,2,0,0,4,1,1867,1,55.651415,37.723187,4,2020,3,6,True,True,True,3,False,4,0.16601636424429095,2.096775347402197,39.3,0,0.16666666666666666,0.019963211014258735,4
124,3,4848385.0,43.59,19.0,10.9,8,1,2.8,1,0,1,0,0,1,4,1,940,1,55.47444399999999,37.512128,11,2021,2,13,False,True,True,1,False,4,0.2689256587704323,-2.8879476210858286,43.59,1,0.6153846153846154,0.06366198803054073,8
8984,4,20000000.0,70.7,12.2,49.8,9,2,2.8,0,2,0,1,0,1,0,2,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.060820883266010824,-2.653479073015476,35.35,2,0.45,0.0113413735058841,2
19710,1,6300000.0,50.7,8.4,30.8,5,2,2.64,0,1,1,0,0,1,1,1,139,0,55.882767,37.5251,1,1989,2,17,False,True,True,3,True,0,0.15772110981840118,-0.35289285459644054,25.35,1,0.29411764705882354,0.02922167498621136,1
19636,3,6509098.0,29.46,5.7,16.2,11,1,3.3,1,0,2,2,0,0,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.15186157870837516,-1.6880076344203008,29.46,1,0.4074074074074074,0.02191445908527064,9
22547,4,44800000.0,158.3,10.7,30.9,2,5,2.8,2,0,1,1,0,1,1,1,896,0,55.665157,37.56653,6,2006,3,25,False,True,True,0,True,0,0.07082653929966488,-2.955841334347737,31.660000000000004,2,0.08,0.013136542505544737,2
12763,1,10660000.0,65.7,11.0,30.9,11,3,2.48,0,1,1,1,1,0,1,2,595,0,55.71331899999999,37.80956,4,1974,4,12,False,True,True,1,True,0,0.2309473218246221,1.6637920271225122,21.900000000000002,1,0.9166666666666666,0.00883937560012635,5
15442,4,60000000.0,129.6,10.7,103.0,8,3,2.8,2,0,1,1,0,0,2,1,8776,0,55.723257,37.52766,7,2011,2,53,True,True,True,0,True,0,0.05320998492106207,-1.7887972527687352,43.199999999999996,2,0.1509433962264151,0.016031620286170202,2
21179,4,8950000.0,45.0,6.0,25.0,1,2,2.8,0,1,2,2,0,0,1,2,2454,0,55.821183,37.526977,1,1963,0,5,True,False,False,3,False,0,0.10118467206064805,-0.5470542359050047,22.5,1,0.2,0.019684044757116055,1
20621,3,13943340.0,90.6,15.7,44.4,6,3,2.72,0,2,1,1,0,0,4,1,8136,1,55.722512,37.772918,4,2021,2,13,False,True,True,1,False,4,0.19369535799396442,1.6340985778669608,30.2,2,0.46153846153846156,0.009613910130642016,0
42,4,6800000.0,51.0,9.0,31.0,4,2,2.8,0,1,1,0,0,1,2,2,3688,0,55.504986,37.534793,11,2013,2,16,True,False,False,3,False,3,0.23410912354538518,-2.948964679967358,25.5,1,0.25,0.03702991554135637,8
22336,1,6200000.0,31.0,5.1,20.1,4,1,2.64,0,1,2,2,1,0,1,1,3325,0,55.80105,37.827266,3,1966,3,5,True,False,False,3,False,0,0.25637253653095654,1.3092766123426656,31.0,1,0.8,0.0286558834447638,0
4423,4,13900000.0,75.0,10.3,46.0,7,3,2.8,0,1,2,2,1,0,2,1,8768,0,55.65026700000001,37.565874,6,1974,3,16,False,True,False,3,False,0,0.08560744127286847,-2.980435648135679,25.0,1,0.4375,0.022999503581594565,2
2808,2,11500000.0,54.0,10.0,37.0,15,2,2.64,1,0,1,0,1,0,1,1,5031,0,55.673301,37.461589,7,1979,3,16,False,True,False,3,True,0,0.1330674309170707,-2.0509352487667614,27.0,1,0.9375,0.012717701128736766,2
15857,4,5100000.0,34.0,6.7631514585441295,18.323074122563263,8,1,2.64,0,0,2,2,0,0,1,2,7117,0,55.739732,37.827212,3,1971,3,9,False,True,True,1,True,0,0.2476512138266824,1.550739214905441,34.0,0,0.8888888888888888,0.01599523579070071,5
6251,3,6151960.0,43.6,22.7,11.5,8,1,2.65,1,0,1,0,0,0,4,1,3465,1,55.544046,37.478055,11,2021,3,9,False,True,True,1,False,4,0.21607253263846787,-2.652293970322024,43.6,1,0.8888888888888888,0.01909382991963336,8
14572,3,94920000.0,113.0,10.7,30.9,4,1,2.8,0,0,2,2,0,0,4,1,1916,1,55.750069,37.592285,0,2014,2,8,False,True,True,0,False,4,0.01987077837780896,0.6916920311298841,113.0,0,0.5,0.008591192350314804,2
10758,2,6499000.0,30.2,5.8,19.0,1,1,2.48,1,0,1,0,0,0,1,2,9571,0,55.81244399999999,37.454088,8,1964,0,5,True,False,False,3,False,0,0.14761410513135678,-1.0166364629058848,30.2,1,0.2,0.010724573651200161,9
2517,4,34000000.0,85.0,18.0,40.0,3,2,2.8,0,0,1,0,0,0,3,2,8357,0,55.703971,37.490587,7,2016,7,21,True,True,True,2,True,4,0.09419915922727842,-1.903822978927751,42.5,0,0.14285714285714285,0.01014479226007325,2
11658,2,8390000.0,47.5,6.5,30.9,2,2,2.64,1,0,2,2,0,0,1,2,7660,0,55.86228199999999,37.443461,8,1970,3,9,False,True,True,3,True,0,0.18654022694844172,-0.818127700087606,23.75,1,0.2222222222222222,0.007236051754926683,9
1294,4,59000000.0,154.0,18.7,81.0,19,4,3.0,2,0,1,0,0,2,3,1,3561,0,55.787811,37.519467,1,2008,2,23,False,True,True,3,False,0,0.08019422050394118,-0.8480231051958126,38.5,2,0.8260869565217391,0.010314456359880785,9
5342,1,29790000.0,130.0,10.0,85.0,6,3,2.8,0,0,2,2,0,0,4,0,8558,0,55.63675799999999,37.598923,5,2009,7,41,True,True,True,0,False,4,0.09989180770668792,2.947034349484206,43.333333333333336,0,0.14634146341463414,0.008630428320774689,2
18689,4,14800000.0,73.6,8.2,30.3,3,3,2.7,0,1,0,1,2,0,0,2,4720,0,55.786004000000005,37.473348,8,2013,7,16,False,True,True,3,False,4,0.11797100473870412,-1.1214974070627053,24.53333333333333,1,0.1875,0.01646463847158773,9
18971,0,8200000.0,40.0,11.0,16.7,4,1,2.8,0,1,2,2,1,0,2,1,141,0,55.8592,37.67431,2,1958,0,5,True,False,False,3,False,0,0.1563713685873704,0.650526880728517,40.0,1,0.8,0.014221395852725131,1
9319,1,9190000.0,60.8,10.1,35.1,17,2,2.8,0,1,2,2,0,1,1,1,5109,0,55.545421,37.551941,6,1995,3,22,False,True,True,1,True,0,0.1913552179760574,-2.996485877203038,30.4,1,0.7727272727272727,0.003774562491204751,8
4040,1,8450000.0,41.0,6.5,26.0,4,2,2.8,0,2,1,0,0,0,4,1,7548,0,55.797078000000006,37.725388,3,1968,3,16,False,True,True,3,True,0,0.15853687375814818,1.1668506881706626,20.5,2,0.25,0.010317375053765492,0
6486,4,8800000.0,40.2,7.996432018631589,21.664340580207153,6,1,3.1,2,0,2,2,0,0,0,2,587,0,55.780147,37.452148,8,2011,2,32,False,True,True,0,False,0,0.13530049833735489,-1.2287504676171526,40.2,2,0.1875,0.02857428412051495,9
512,4,49700000.0,150.0,20.0,80.0,22,4,3.1,2,0,2,2,0,0,0,2,2006,0,55.795853,37.485538,8,2011,2,32,False,True,True,0,True,0,0.1121667388018769,-0.9948647732471415,37.5,2,0.6875,0.00830241248071808,9
20501,1,5500000.0,32.1,6.0,18.0,3,1,2.8,0,0,1,1,1,0,1,2,5343,0,55.818923,37.825137,3,1970,0,9,False,True,False,3,False,0,0.2595491384502176,1.2405815055335536,32.1,0,0.3333333333333333,0.02819396917782065,0
