,price
5516,7500000.0
10798,29414181.0
22567,21623580.0
10376,6450000.0
18639,18900000.0
17875,7562080.0
2155,5860000.0
12701,11500000.0
9722,5990000.0
131,5000925.0
18460,12300000.0
7386,18521112.0
18853,7804400.0
12001,38500000.0
9815,7300000.0
19467,7775000.0
20784,14500000.0
22810,6250169.0
18479,6900000.0
4250,6999000.0
4957,10390000.0
8819,9141120.0
1317,7068684.0
7230,2541000.0
1371,7860000.0
72,1990000.0
6984,10041366.0
19119,8900000.0
4717,41300000.0
12456,23400000.0
13596,10100000.0
22466,23065000.0
7442,10300000.0
5534,6673066.0
4129,9650000.0
2866,7500000.0
16794,13600000.0
5920,14991919.0
8840,5200000.0
14057,5800000.0
8660,7200000.0
13049,12500000.0
13558,77000000.0
1659,28021875.0
4720,69900000.0
746,37000000.0
337,8120111.0
22265,7600000.0
23034,65800000.0
18967,14614200.0
19190,12300000.0
4368,13500000.0
19949,62000000.0
15729,10400000.0
21369,7800107.0
2787,106880000.0
22343,6233920.0
7172,5799000.0
13409,8300000.0
5102,7200000.0
16339,4306500.0
8754,9000000.0
23176,6402699.0
19413,17700000.0
4320,5440000.0
2415,22714900.0
4241,6400000.0
15894,14500000.0
1183,2056000.0
14905,7000000.0
11757,8500000.0
3470,131000000.0
7289,9700000.0
12085,3550000.0
12703,14430360.0
1521,12369297.0
2434,91744247.0
123,4792600.0
21115,13700000.0
6155,10963000.0
1576,18825450.0
21293,18517640.0
20756,8600000.0
20486,7960150.0
15040,20500000.0
11952,32382000.0
8417,9316662.0
16136,10071468.0
19358,30000000.0
6627,14000000.0
10855,11439449.0
6241,5824000.0
17017,6500000.0
6192,4517220.0
21556,91000000.0
20754,8349709.0
8225,11549616.0
11073,9919260.0
11751,36451338.0
15132,13999000.0
17188,40250000.0
21867,10590000.0
9250,6750000.0
11152,8544533.0
3375,76763068.0
18778,6354280.0
23263,10890000.0
20510,15783064.0
8429,11196384.0
9465,11750000.0
6429,10768766.0
4242,6500000.0
15219,10306470.0
21073,12980000.0
22683,6500000.0
16254,7700000.0
13339,17500000.0
12510,8500000.0
19209,16000000.0
16964,6650000.0
9307,8000000.0
8257,9593565.0
22502,12956433.0
17180,60000000.0
9038,97222901.0
20055,6521880.0
15127,8500000.0
17327,4300000.0
137,5239200.0
18435,11679680.0
13234,7400000.0
20916,6900000.0
17654,8150000.0
10000,8499000.0
12051,9945000.0
8901,13900000.0
13266,5902000.0
22539,8500800.0
6525,18600000.0
21381,8156605.0
8116,59160000.0
2894,9042727.0
629,100000000.0
10,13650000.0
251,7061816.0
11909,8553800.0
453,16968300.0
2210,7400000.0
6951,7450000.0
4371,15000000.0
954,6900000.0
10226,8000000.0
4953,10340000.0
17701,7310400.0
21327,4800000.0
298,7437699.0
20785,14500000.0
4890,9000000.0
16131,6170000.0
12457,16818800.0
21877,3155600.0
16921,8000000.0
13874,80727722.0
20433,11662200.0
14723,98500000.0
8918,5900000.0
3067,145000000.0
17005,7600000.0
17553,38900000.0
21585,15900000.0
18794,23289910.0
11903,15350000.0
12465,7700000.0
18257,11900000.0
10212,6300000.0
3668,7488000.0
8115,58839840.0
2469,9554280.0
18552,4700000.0
16720,12092371.0
13901,9490000.0
13572,8250000.0
22728,16650000.0
18488,8000000.0
2515,23500000.0
6705,28064399.0
9394,10450000.0
21324,9300000.0
4326,6100000.0
6708,40000000.0
3677,5850000.0
12073,6100000.0
7179,8450000.0
10547,10900000.0
7866,12500000.0
19613,13500000.0
15039,17300000.0
21567,8000000.0
22499,69000000.0
6339,7878695.0
9229,5800000.0
21824,7000000.0
5089,32000000.0
22003,10600000.0
16287,16600000.0
9888,9350000.0
12924,8200000.0
5365,5400000.0
7543,6350000.0
7188,10999000.0
12109,7594700.0
9984,7524000.0
6253,6031740.0
2038,18285723.0
7455,5000000.0
13611,4318380.0
274,7280000.0
14233,5691840.0
20399,35000000.0
3380,79000000.0
758,16684500.0
4861,8500000.0
20313,4700000.0
3868,5990000.0
14547,20500000.0
21163,10000000.0
12042,9800000.0
2402,30260000.0
3993,7500000.0
7377,17489340.0
143,5300000.0
22083,10500000.0
1404,9460250.0
2869,7662330.0
9854,5602850.0
16624,5700000.0
21024,17203888.0
11243,72500000.0
12499,6800000.0
22077,8500000.0
1852,7650000.0
9167,23840000.0
6833,7500000.0
14172,18500000.0
20933,11250000.0
8422,10513800.0
7928,10599999.0
1928,39990000.0
19058,34500000.0
3025,37900000.0
4415,7500000.0
19924,6900000.0
4749,6500000.0
11688,7950000.0
12098,9400000.0
1081,9150000.0
21142,13500000.0
21257,11448310.0
19616,14900000.0
11535,6500000.0
7981,163690494.0
22568,22466000.0
1247,14300000.0
20062,8527480.0
9684,7400000.0
18183,19841246.0
22081,9349830.0
15777,65000000.0
6407,9941680.0
641,19500000.0
11846,11500000.0
18538,6700000.0
21843,6390000.0
6891,26000000.0
7370,16217632.0
14806,8750000.0
1961,12080595.0
760,16823489.0
16574,7441280.0
12886,19482001.0
14362,6400000.0
23068,61500000.0
14654,41052980.0
6246,5967445.0
9454,8600000.0
422,9990000.0
5723,5755000.0
8502,5300000.0
15078,7200000.0
18699,4377406.0
8058,330000000.0
20714,5990000.0
18581,30800000.0
7902,8765590.0
5382,5900000.0
1278,31980000.0
19675,18306918.0
10601,32000000.0
21696,8990000.0
17099,18807623.0
11234,38500000.0
9055,4342170.0
14496,10073420.0
12663,10164200.0
23146,4352294.0
10940,8566950.0
8638,6990000.0
11381,69450000.0
5900,13791094.0
2449,81800000.0
22729,8560089.0
19401,10563370.0
4929,9650000.0
1573,18464639.0
22313,4620174.0
12116,13790000.0
16047,6900000.0
90,3914695.0
22005,10793960.0
10415,16721320.0
6711,47000000.0
3339,64000000.0
20633,14100000.0
20491,9700000.0
22372,7628679.0
4429,13400000.0
8203,115650000.0
13947,60000000.0
12604,69900000.0
439,10570184.0
15337,6699000.0
21729,26000000.0
5865,11700000.0
19972,55756350.0
17314,7579019.0
10649,12694524.0
2312,10550000.0
9186,35000000.0
12716,7700000.0
1584,19098800.0
2059,22696080.0
6420,10337242.0
778,19071458.0
8465,23258304.0
4902,4015440.0
7054,15921675.0
2930,10590000.0
12169,7700000.0
4931,9800000.0
20778,12500000.0
16714,7300000.0
819,25029220.0
5829,10070970.0
14593,11800000.0
2336,4799000.0
5714,5516280.0
6595,9027169.0
17518,15907000.0
2168,6150000.0
21786,14488910.0
9063,7450000.0
3202,23700000.0
18290,25214605.0
22756,11500000.0
382,9009490.0
4545,10750000.0
16120,10770000.0
4628,26173936.0
21506,32000000.0
1690,37000000.0
16955,6400000.0
5745,6748264.0
21712,11538944.0
5521,7550000.0
16903,7800000.0
22790,7000000.0
19698,8300000.0
18327,17000000.0
6072,6150000.0
11275,14200000.0
18225,16750375.0
22936,12500000.0
932,6300000.0
15142,9390000.0
7154,13500000.0
12488,20974672.0
9176,29458300.0
12546,10800000.0
10504,8296216.0
9188,46500000.0
20541,14300000.0
5764,7506800.0
1873,8400000.0
20610,12150000.0
17112,5800000.0
17469,11500000.0
22263,7170000.0
21166,11157510.0
11817,7274700.0
18499,12600000.0
3310,55000000.0
19185,11200000.0
21604,6700000.0
20970,8500000.0
8364,11700000.0
1010,7850000.0
8300,338000000.0
22664,21500000.0
11258,16357811.0
20397,21600000.0
6030,5700000.0
22736,7950000.0
4709,17550000.0
11756,8458443.0
10813,4500000.0
19900,13000000.0
9021,26000000.0
6656,19835200.0
4687,18500000.0
20154,7762351.0
11061,5700000.0
15234,15233570.0
18091,8200000.0
15492,34920024.0
22859,13837050.0
19012,33500000.0
2910,9929290.0
13188,8200000.0
11227,24774100.0
10117,10761828.0
8537,6150000.0
15079,9990000.0
22913,9100000.0
15746,85005471.0
14440,6736650.0
14679,39019400.0
21626,12250000.0
1328,8500000.0
8160,98000000.0
21737,6650000.0
21546,128181000.0
8704,8100000.0
19584,8718775.0
9507,9300000.0
22268,3730000.0
5036,9125600.0
4818,7900000.0
1879,8700000.0
10883,9990000.0
9087,9874800.0
19718,12350000.0
8915,5600000.0
7530,5400000.0
12583,13300000.0
632,12500000.0
16842,14747354.0
10363,11350000.0
4510,7164120.0
19437,5800000.0
13868,7550000.0
10583,91475986.0
16984,9399000.0
21769,9039399.0
22043,9700000.0
678,9291935.0
2644,28500000.0
6035,5800000.0
18080,5800000.0
3029,87000000.0
6971,9341670.0
2491,43000000.0
7650,13900000.0
1169,13700000.0
4366,11990000.0
4571,15529215.0
8120,67649400.0
10085,15207300.0
17259,14000000.0
11827,13335800.0
13418,10177998.0
9542,10429936.0
12219,10952340.0
14563,23913933.0
22978,11400000.0
7855,28027127.0
21176,15000000.0
4177,6126970.0
4935,9890000.0
9801,7200000.0
13282,9187600.0
15371,16848648.0
21658,10200000.0
20694,14490000.0
7617,143206455.0
17964,11500000.0
13978,63000000.0
10012,9250000.0
2755,71900000.0
20297,8225505.0
21439,11950000.0
17273,8700000.0
17834,10700000.0
16575,9500000.0
6330,7649600.0
12708,16700000.0
9322,8400000.0
14762,8000000.0
10379,6500000.0
10153,5300000.0
6968,9000000.0
13360,42900000.0
6906,49720250.0
21568,8200000.0
15058,6800000.0
1775,20500000.0
6751,8000000.0
15288,6500000.0
7200,15860250.0
2180,6300000.0
1765,14181410.0
20861,17000000.0
10175,5950000.0
3860,5800000.0
14971,55000000.0
20799,21800000.0
4595,18147200.0
1431,10300000.0
9787,7000000.0
16752,7200000.0
1297,51790000.0
8358,9416659.0
15333,25630531.0
2484,85000000.0
12330,7500000.0
21922,9803500.0
18125,3800000.0
15062,7600000.0
6860,12600000.0
5744,6624160.0
2119,17689750.0
16182,4043160.0
5028,8140700.0
20742,6700000.0
12938,15000000.0
11498,6990000.0
5697,14756180.0
9993,7950000.0
18790,4688640.0
5237,16350000.0
14657,95000000.0
18786,9300000.0
942,6650000.0
19266,14200000.0
13930,31000000.0
15182,6700000.0
395,9100000.0
739,13622680.0
13114,7450000.0
3422,93000000.0
17229,65000000.0
6776,9600000.0
5046,10036363.0
20629,11338358.0
11552,11327820.0
8254,173335960.0
18383,11334480.0
19116,8170000.0
11060,6057360.0
8270,23990000.0
16106,5171608.0
9723,5900000.0
14459,19545000.0
20265,7352788.0
195,6000000.0
15426,7890701.0
23182,6954465.0
13632,8187860.0
8990,7430000.0
3516,185717100.0
13821,8027250.0
20343,8536503.0
12172,8500000.0
10141,12900000.0
21445,32400000.0
3330,60390000.0
7205,17799760.0
4299,13900000.0
16061,14625520.0
9422,28300000.0
12472,19650000.0
6281,6693750.0
12188,6900000.0
18749,8399000.0
18483,7750000.0
18511,7869480.0
4267,7700000.0
6803,31700000.0
6862,12664916.0
7068,17469600.0
16559,4028268.0
18599,8990000.0
2678,39000000.0
9145,16564838.0
1906,9500000.0
7993,168749600.0
12623,9250000.0
21848,2950000.0
17192,77250000.0
4679,43500000.0
9763,6700000.0
19307,9900000.0
7138,29680386.0
290,7400000.0
3321,57700000.0
2924,10482973.0
6352,8248148.0
21264,18500000.0
11802,11500000.0
17216,33000000.0
13140,3774350.0
10821,5527730.0
15895,14800000.0
3611,6100000.0
74,4291560.0
9966,6500000.0
3885,6300000.0
656,7800000.0
15887,53000000.0
4986,19926000.0
4148,9950000.0
6333,7735132.0
12346,7000000.0
1421,9998150.0
17011,5750000.0
22010,12137920.0
7643,122500000.0
7851,94513522.0
22880,11503266.0
14625,38364000.0
18427,18278378.0
12656,7800000.0
17142,10000000.0
3355,69900000.0
21859,7151823.0
6675,23000000.0
5224,14256000.0
5675,13598000.0
18074,8000000.0
4348,8500000.0
4777,7000000.0
17870,19626801.0
14569,6370000.0
10713,16451680.0
4168,5700000.0
14571,6980000.0
4102,9150000.0
19802,65000000.0
17401,36799200.0
6758,8900000.0
14019,17208906.0
14515,23936211.0
5349,14500000.0
5793,8510480.0
20269,7454200.0
18057,48500000.0
6515,14300000.0
19602,10236420.0
17041,9500000.0
8338,5350000.0
11322,5600000.0
4493,13500000.0
13195,9950000.0
17215,29300000.0
1862,8244841.0
23131,9432000.0
13629,7200000.0
5177,10526600.0
9982,7504061.0
18937,6820000.0
3976,7450000.0
20740,6633327.0
7234,4488000.0
7147,33957000.0
2845,17222900.0
1357,7161840.0
12597,24462860.0
22778,3700000.0
22724,11481800.0
16116,8064910.0
15820,213315900.0
22675,23829320.0
3001,47537600.0
16886,11980000.0
1299,54100000.0
18579,13800000.0
5643,10336590.0
13836,4900000.0
3405,88343942.0
8547,11000000.0
2266,5150000.0
726,12188332.0
5853,11265420.0
1492,13518120.0
383,9000000.0
22399,8500000.0
2691,41800000.0
8772,9500000.0
8393,6400000.0
15533,19750000.0
8896,11600000.0
7085,20070900.0
16304,16200000.0
3468,130000000.0
15543,25500000.0
2191,6400000.0
608,27500000.0
22020,16500000.0
4048,8300000.0
20498,11700000.0
17169,6300000.0
15936,9950000.0
14112,2805000.0
20101,6200000.0
5394,6170000.0
17755,7400000.0
15632,11500000.0
3056,200000000.0
16128,22000000.0
20891,7500000.0
9242,6497000.0
18268,7500000.0
8008,140123551.0
9371,9700000.0
13684,7799000.0
20229,6252050.0
16817,41000000.0
19732,30000000.0
94,4139820.0
2737,58500000.0
19175,10000000.0
4726,5600000.0
3920,6650000.0
15550,10200000.0
6222,5619859.0
6040,5850000.0
1358,7166355.0
7495,4500000.0
11706,72000000.0
3980,7500000.0
14903,5200000.0
7687,16800000.0
17096,13490000.0
19268,3570000.0
19708,10400000.0
7939,11791900.0
7531,5400000.0
14894,8500000.0
18561,10026838.0
8026,721201405.0
10891,10200000.0
10393,24280715.0
1137,52231629.0
7409,31500025.0
23159,5554400.0
4287,10300000.0
1475,12319222.0
7692,24500000.0
10704,6750000.0
9972,6950000.0
7013,12191600.0
22489,54612000.0
23063,40000000.0
1347,6600000.0
4548,11000000.0
18406,17500000.0
21248,86000000.0
13891,72000000.0
16177,8436000.0
14278,8244680.0
4844,8300000.0
303,7564259.0
18100,5000000.0
19076,216830250.0
4391,23600000.0
15621,44900000.0
2560,9500000.0
6818,25000000.0
413,9651960.0
1028,8150000.0
1017,8000000.0
18269,13077218.0
1359,7214400.0
13826,8700000.0
7631,154500000.0
18061,59000000.0
12053,10883000.0
14439,5990000.0
5831,10282351.0
19016,70000000.0
16642,12746872.0
1238,12485800.0
1101,9500000.0
14418,7800000.0
16758,128700000.0
14801,8300000.0
21884,5227588.0
21971,12950000.0
16042,7603500.0
1465,11990000.0
7857,49900000.0
8804,12000000.0
4002,7700000.0
16913,12447370.0
7526,5070000.0
8486,6700000.0
11829,14933644.0
5986,9500000.0
20906,14150000.0
14754,11728380.0
11198,6900000.0
20875,6300000.0
3252,38023000.0
4698,10600000.0
7637,8290000.0
11119,125000000.0
11856,9855900.0
7168,4687500.0
15326,10800000.0
3543,311199000.0
11126,64250260.0
10075,14337480.0
18589,27747300.0
6090,6300000.0
17375,13267134.0
88,3693755.0
23175,6350000.0
4923,9600000.0
18083,8500000.0
12333,7600000.0
12989,10700000.0
8645,7100000.0
11597,16331700.0
3724,10427425.0
765,17466752.0
2888,8814744.0
5722,5700000.0
2664,35000000.0
11055,11650000.0
4005,7700000.0
9909,6552740.0
8787,10000000.0
12899,5750000.0
7112,24180400.0
21295,7200000.0
6842,9100000.0
21129,10700000.0
6935,6200000.0
15410,196042240.0
11904,16721400.0
11962,14300000.0
10322,5110378.0
15560,28638000.0
22219,138225780.0
8592,190000000.0
20707,8990000.0
19406,12096420.0
7835,116156760.0
11023,16490000.0
11645,11805871.0
8424,68062280.0
15692,9832600.0
20340,73000000.0
7660,62000000.0
16132,7011412.0
8853,5800000.0
8279,83841532.0
5988,10500000.0
4969,10600000.0
2537,62990000.0
3631,11606812.0
10659,9900000.0
17483,19980424.0
10312,340481350.0
15498,43000000.0
11380,14500000.0
13610,2590000.0
9976,7198320.0
13745,5650000.0
7892,7600000.0
14832,6670000.0
20181,3819363.0
20644,7300000.0
7415,39599167.0
15008,8030000.0
461,15110400.0
6067,6100000.0
12394,36683181.0
16757,105000000.0
19143,99999999.0
16935,57000000.0
6835,8242910.0
6166,6671956.0
11910,21000000.0
2433,89500000.0
18029,9500000.0
9555,7716720.0
2609,19500000.0
20715,7550000.0
8770,9500000.0
12642,15904000.0
7730,13015095.0
9631,9937254.0
9075,9000000.0
19345,19653623.0
13053,17800000.0
306,7507066.0
21583,14500000.0
17838,7537600.0
12563,47000000.0
11782,13587945.0
15364,12275843.0
16756,87000000.0
19997,17999000.0
6885,21900000.0
874,68500000.0
8823,4100000.0
14924,120000000.0
5927,15600000.0
14942,8850000.0
21235,87351615.0
7260,8197728.0
17625,12082140.0
5201,12142790.0
17581,10200000.0
13250,54000000.0
12077,8800000.0
8464,22463663.0
8617,6600000.0
8500,30000000.0
22125,14700000.0
11835,7400000.0
22067,6800000.0
8553,6150000.0
12997,7100000.0
18834,216830250.0
20030,82000000.0
3466,129900000.0
19523,10557160.0
910,4850000.0
2982,22319130.0
18708,9834680.0
18272,19300000.0
8454,16500000.0
21475,23000000.0
2172,6280000.0
17090,11300000.0
5549,17490000.0
10121,44500000.0
5309,97431501.0
3780,19900000.0
13737,6800000.0
16603,7450000.0
14020,32700000.0
6003,16700000.0
16348,9200000.0
21763,7500000.0
20497,11100000.0
16102,6850000.0
561,12190000.0
9158,11010560.0
1157,25190974.0
6920,23000000.0
16751,6900000.0
17604,11906388.0
9123,17500000.0
15035,13290000.0
14744,11900000.0
6742,7200000.0
8087,29000000.0
20004,21070000.0
8691,7800000.0
7987,48300000.0
7517,3990000.0
12024,5388590.0
15452,81230000.0
7286,9523796.0
761,16865814.0
7002,11186531.0
22036,10500000.0
7281,9179440.0
3628,11248000.0
14513,19500000.0
1538,15799570.0
11094,10800000.0
8050,110000000.0
3341,65000000.0
17181,9600000.0
3647,18783856.0
21298,4950000.0
21089,7950000.0
21907,8372000.0
18894,56500000.0
11604,6400000.0
21840,2950000.0
21913,8736000.0
7207,18110623.0
16922,45000000.0
3834,5400000.0
12814,10500000.0
15573,31450000.0
13827,8800000.0
4776,7050000.0
9381,9900000.0
7918,9750000.0
3263,40499998.0
6439,15469650.0
1266,23340231.0
11281,5200000.0
20904,8700000.0
5117,7700000.0
1851,7650707.0
9112,13500000.0
18895,58999000.0
23149,4564414.0
14776,11279157.0
19916,6950000.0
17251,7950000.0
15188,7400000.0
22557,15189930.0
8813,7446500.0
9386,10000000.0
21607,7200000.0
12774,30700000.0
19859,16096091.0
6722,9800000.0
5219,13900000.0
2313,13200000.0
19981,7900000.0
17325,9390000.0
22175,8150000.0
12464,7490000.0
2342,5350000.0
19868,22500000.0
10234,41825158.0
12752,11873452.0
11905,18223640.0
8163,99990000.0
18761,7780000.0
8708,8390000.0
5148,7132486.0
5308,84200000.0
5937,16918444.0
16906,8872028.0
11085,10500000.0
17593,19200000.0
4460,32798000.0
22856,12414080.0
16401,59500000.0
16643,7900000.0
259,7045500.0
20484,7350000.0
1437,10559500.0
5546,7600000.0
15382,6900000.0
2081,31500011.0
17459,26108360.0
12863,14600000.0
326,7975290.0
15753,179246303.0
20440,59990000.0
5627,8036368.0
9914,3950000.0
7399,21400000.0
19986,10700000.0
7841,185000000.0
5183,12881346.0
19951,70000000.0
19489,5500000.0
722,11877900.0
15722,55000000.0
9267,7200000.0
4771,6990000.0
18989,30500000.0
21164,10500000.0
20287,8119405.0
14870,4290000.0
1937,10786313.0
6500,9500000.0
10686,16249681.0
6153,9999000.0
5702,3900000.0
5331,6900000.0
12523,13700000.0
14933,13000000.0
2891,8835580.0
8260,25219194.0
14192,5525500.0
13197,2900000.0
10308,93000000.0
7001,11089600.0
11155,10330898.0
2857,5997585.0
1711,7100000.0
2539,69000000.0
1298,52000000.0
12559,28821523.0
20718,9900000.0
7160,6050000.0
21909,8500000.0
7257,8027942.0
15180,6500000.0
18239,27030309.0
4325,6100000.0
2928,10500000.0
14721,91159641.0
8092,29800000.0
11439,6855100.0
15322,8250000.0
22583,55000000.0
1062,8800000.0
18474,6200000.0
4327,6200000.0
9395,10500000.0
23214,2800000.0
12835,6850000.0
18179,8509440.0
22411,16125300.0
9725,6120000.0
17312,7100000.0
1517,14464050.0
12749,10122896.0
12950,24368313.0
9424,37900000.0
14529,13705944.0
16894,4917050.0
14921,54000000.0
22845,8735820.0
348,8265540.0
20449,22900000.0
14116,6750000.0
16009,13500000.0
12791,8000000.0
4944,10200000.0
20060,8290400.0
19080,12871705.0
6375,8765815.0
18429,19566968.0
22227,12000000.0
12818,16650000.0
16258,8444800.0
4186,9721140.0
3236,32681661.0
950,6900000.0
15797,115000000.0
3485,155000000.0
2056,20900000.0
5475,7200000.0
4444,20210000.0
15141,5900000.0
5345,10200000.0
476,9903999.0
3012,41990000.0
17102,27800000.0
9560,9502240.0
5199,11900000.0
23040,32500000.0
9547,19794760.0
16090,7900000.0
16565,6189786.0
9978,7300000.0
13045,9700000.0
12392,23500000.0
19507,8107987.0
2844,16012880.0
11022,16000000.0
10660,7701738.0
924,6000000.0
890,11990000.0
1070,8900000.0
11068,13750720.0
4830,8100000.0
20254,7040056.0
15336,9800000.0
9665,70000000.0
18501,6950790.0
9811,7300000.0
9266,7200000.0
15365,12500000.0
20834,8549000.0
21254,9000000.0
21218,7000000.0
1121,15500000.0
11284,7700000.0
10789,12914205.0
18495,7200000.0
6433,11045894.0
5496,7320000.0
12557,20007000.0
19796,20500000.0
196,6054567.0
4906,9500000.0
7625,49990000.0
5851,11161802.0
16207,12990000.0
8978,41957000.0
15181,6587680.0
13879,11000000.0
2337,4800000.0
4503,5213940.0
8848,5500000.0
1641,25089987.0
2895,9133200.0
2248,3950000.0
20763,9650000.0
3865,5990000.0
2004,14822216.0
6240,5800000.0
4973,10700000.0
11933,8450000.0
20403,12707750.0
21832,8150000.0
19569,7952300.0
1489,13356000.0
6257,6000000.0
3062,48880000.0
5850,11059151.0
23169,6199050.0
14667,21885186.0
7615,22663058.0
17409,11635011.0
18237,20262270.0
165,5712775.0
22733,23000000.0
17300,5723120.0
4341,7350000.0
17616,7724782.0
20593,95752238.0
15323,8670000.0
8017,75000000.0
20674,11241295.0
18073,7987680.0
7571,2950000.0
22958,16301179.0
4352,8800000.0
17896,9000000.0
19276,6850000.0
19950,65000000.0
12699,19900000.0
8669,7490000.0
15979,12499000.0
3260,40000000.0
1877,8600000.0
2428,38500000.0
2053,20118958.0
20902,8300000.0
18642,43800000.0
21914,8788170.0
15723,7450000.0
19847,12700000.0
14454,11260000.0
16217,9750000.0
6194,4625000.0
13244,14846755.0
17722,8500000.0
525,33900000.0
15934,7500000.0
7626,12500000.0
14519,12100000.0
6341,7904160.0
13394,9940520.0
7943,12090144.0
9435,24990000.0
12594,22200000.0
9790,7000000.0
9400,10494999.0
18131,4804004.0
529,42171899.0
9699,3100000.0
22927,17500000.0
17763,8000000.0
14306,10139544.0
16474,45000000.0
11310,7395746.0
9769,6750000.0
20125,8450000.0
9281,7500000.0
15476,27000000.0
2892,8954400.0
19471,7900000.0
17637,17839306.0
7047,15280683.0
8168,6976467.0
10318,12843810.0
3064,50900000.0
3499,266194510.0
3421,92115681.0
10503,7904000.0
21566,7908000.0
18137,5642634.0
10477,11300000.0
189,5950000.0
21504,44900000.0
21513,12600000.0
8084,26000000.0
15783,81800000.0
20560,69000000.0
22621,15510900.0
19635,14500000.0
5408,6400000.0
2945,11350000.0
10645,12500000.0
20751,8100000.0
1811,5289720.0
22476,59000000.0
4414,7200000.0
1723,4700000.0
18218,19725000.0
5889,13274100.0
12644,23807362.0
3941,7050000.0
13757,4737165.0
18992,68500000.0
13637,9999000.0
20237,6466548.0
5276,23703624.0
871,111743397.0
10132,6200000.0
6288,6925000.0
13028,24500000.0
8038,41944000.0
14705,68000000.0
18932,17300000.0
12050,14100000.0
12061,6595070.0
18204,3650000.0
19151,8500000.0
12556,19940800.0
2584,13800000.0
6586,7800000.0
19378,15014178.0
12640,21000000.0
569,13400000.0
15687,199000000.0
19333,15700000.0
881,27990000.0
3636,13003274.0
5741,6554251.0
1464,11899810.0
18816,18200000.0
15112,11210400.0
6411,9900000.0
5076,18723232.0
14227,5291200.0
21234,72000000.0
4909,9500000.0
15290,6800000.0
801,21900000.0
18011,9500000.0
631,300000000.0
4762,6800000.0
7745,16500000.0
1303,60000000.0
855,37900000.0
13293,12500000.0
1530,15390196.0
1009,7899999.0
10939,7856508.0
11526,7000000.0
16515,10905920.0
6712,52000000.0
22599,25800000.0
18811,24650000.0
6434,43000000.0
20352,5200000.0
1849,7748650.0
17430,320006956.0
22210,54000000.0
22835,7480454.0
21754,7904000.0
4378,29900000.0
18381,9990900.0
9461,9637500.0
21036,10416000.0
15442,14267520.0
3553,588104150.0
22607,8550000.0
11570,10100000.0
11656,12500000.0
14523,9100000.0
17354,14846755.0
3954,7200000.0
16849,62245142.0
1073,9050000.0
2327,3800000.0
11916,8500000.0
11387,9200000.0
2273,5490000.0
10301,35000000.0
9392,10350000.0
22777,3350000.0
11624,17275230.0
2471,18800000.0
5008,9300000.0
11291,7126200.0
14746,14633500.0
3997,7600000.0
3277,44381768.0
17528,160000000.0
1702,27400000.0
20021,49900000.0
12328,7500000.0
14326,15378050.0
2623,22700000.0
14688,46000000.0
11097,10900000.0
12111,9000000.0
16272,10524000.0
11877,10139522.0
4115,9500000.0
22397,5200000.0
7439,9300000.0
12550,12926856.0
3886,6300000.0
12078,9500000.0
13722,3700000.0
7284,9434100.0
5610,7308062.0
19316,11700000.0
8723,8500000.0
21118,21699930.0
15510,61500000.0
12177,12300000.0
4424,9600000.0
19202,14300000.0
17680,11094450.0
8562,16235397.0
16385,5650000.0
15296,7100000.0
7437,8800000.0
665,8448935.0
16240,31500000.0
3963,7290000.0
10240,7000000.0
1784,39000000.0
19506,7980000.0
1660,28063627.0
6828,6325644.0
20156,8250500.0
1232,11742500.0
19439,6099000.0
16321,16551319.0
17079,7900000.0
8274,47334000.0
18370,14559104.0
22982,11900000.0
4435,14850000.0
12527,27200000.0
19156,16500000.0
22447,16918000.0
15686,35127120.0
17963,11000000.0
22681,5700000.0
14069,7700000.0
8014,41500000.0
4311,4950000.0
13200,8500000.0
8527,5950000.0
22104,16500000.0
16547,6970000.0
8940,11200000.0
16576,6172650.0
18738,7271860.0
16462,32900000.0
15496,41000000.0
5794,8559780.0
922,5970000.0
8149,85000000.0
11046,11300000.0
16377,7700000.0
3164,12000000.0
11244,8293804.0
14369,8100000.0
18140,5870600.0
16346,8700000.0
3601,5526000.0
2239,3400000.0
873,13200000.0
14378,11412514.0
5682,6138000.0
15293,6900000.0
5554,11400000.0
15129,9480000.0
13327,11526312.0
4270,8000000.0
8994,9300000.0
3398,83572695.0
22429,3799000.0
15494,36500000.0
16249,6450000.0
14855,7080480.0
4815,7800000.0
7351,14684265.0
5006,4197500.0
18957,10972500.0
10431,4250000.0
8679,7500000.0
14812,3700000.0
7093,20673600.0
10997,10740764.0
10840,7978682.0
12475,25005901.0
18121,8168160.0
1713,9250000.0
1102,9490000.0
1548,16250000.0
19877,35500000.0
15756,731368800.0
16657,20500000.0
4625,24500000.0
16111,6250000.0
18181,11500000.0
8263,154938000.0
13232,6250000.0
12969,6500000.0
11204,9675410.0
3199,22600000.0
15429,9150000.0
3255,39000000.0
5192,11150000.0
17815,7955160.0
22844,8731440.0
5122,7852492.0
16616,9700000.0
1447,10895935.0
9695,14400000.0
8000,109900000.0
15170,5300000.0
2957,52496033.0
2742,59800000.0
12430,9300000.0
19200,14288800.0
7619,14404500.0
22862,15247570.0
12776,6799000.0
12114,11100000.0
19749,15999999.0
15236,16700000.0
23092,7800000.0
19565,7661860.0
3075,26969200.0
11314,13400000.0
1605,20633347.0
23086,4830000.0
12352,38700000.0
9377,9800000.0
23088,5700000.0
19712,11044784.0
7192,12150000.0
3883,6200000.0
22503,16500000.0
5912,14500000.0
1747,9469230.0
856,40280357.0
